KW,cold,hot,KW,cold,hot
14038.25,8215.316901,2532.352941,14038.25,8215.316901,2532.352941
14172.75,8239.647887,2414.705882,14172.75,8239.647887,2414.705882
14637.22,8863.873239,2114.705882,14637.22,8863.873239,2114.705882
14501.45,9456.373239,2002.941176,14501.45,9456.373239,2002.941176
14520.2,10435.45775,1879.411765,14520.2,10435.45775,1879.411765
14777.32,12339.08451,1811.764706,14777.32,12339.08451,1811.764706
14981.88,13313.97887,1691.176471,14981.88,13313.97887,1691.176471
14778.5,14310.59859,1764.705882,14778.5,14310.59859,1764.705882
14989.72,14743.59155,1750,14989.72,14743.59155,1750
15609.25,15375.70423,1826.470588,15609.25,15375.70423,1826.470588
15128.15,14571.65493,1938.235294,15128.15,14571.65493,1938.235294
14001.4,12743.27465,1994.117647,14001.4,12743.27465,1994.117647
13627.82,11910.03521,2126.470588,13627.82,11910.03521,2126.470588
13133.85,10788.90845,2073.529412,13133.85,10788.90845,2073.529412
12678.77,9680.950704,2076.470588,12678.77,9680.950704,2076.470588
15086.7,8591.056338,2070.588235,15086.7,8591.056338,2070.588235
15739.25,7812.78169,2035.294118,15739.25,7812.78169,2035.294118
15216.02,7292.887324,2052.941176,15216.02,7292.887324,2052.941176
14985.33,7208.239437,1973.529412,14985.33,7208.239437,1973.529412
14920.38,7127.570423,2017.647059,14920.38,7127.570423,2017.647059
14900.02,7049.964789,1982.352941,14900.02,7049.964789,1982.352941
14839.92,7251.056338,2061.764706,14839.92,7251.056338,2061.764706
14518.33,7744.683099,2332.352941,14518.33,7744.683099,2332.352941
12983.42,8053.767606,2435.294118,12983.42,8053.767606,2435.294118
12894.2,8289.295775,2388.235294,12894.2,8289.295775,2388.235294
13827.6,8539.119718,2405.882353,13827.6,8539.119718,2405.882353
13755.57,8566.514085,2152.941176,13755.57,8566.514085,2152.941176
14244.05,9300.84507,1982.352941,14244.05,9300.84507,1982.352941
14613.6,11289.08451,1794.117647,14613.6,11289.08451,1794.117647
14837,13157.1831,1729.411765,14837,13157.1831,1729.411765
14837.75,14109.43662,1700,14837.75,14109.43662,1700
15752.95,15283.16901,1676.470588,15752.95,15283.16901,1676.470588
15575.15,15691.09155,1620.588235,15575.15,15691.09155,1620.588235
15117.85,15700.56338,1797.058824,15117.85,15700.56338,1797.058824
14189.15,14892.67606,1735.294118,14189.15,14892.67606,1735.294118
13855.15,13320.42254,1844.117647,13855.15,13320.42254,1844.117647
13447.73,12342.78169,1905.882353,13447.73,12342.78169,1905.882353
12909.27,11274.22535,2070.588235,12909.27,11274.22535,2070.588235
14198.73,10181.58451,1997.058824,14198.73,10181.58451,1997.058824
16264.75,9076.549296,2047.058824,16264.75,9076.549296,2047.058824
15814.88,8083.943662,2023.529412,15814.88,8083.943662,2023.529412
15297.9,7438.661972,1994.117647,15297.9,7438.661972,1994.117647
14599.15,7109.542254,1967.647059,14599.15,7109.542254,1967.647059
14624.77,6954.542254,2005.882353,14624.77,6954.542254,2005.882353
14649.7,6771.725352,2108.823529,14649.7,6771.725352,2108.823529
14485.13,7098.521127,2232.352941,14485.13,7098.521127,2232.352941
14846.98,7376.267606,2411.764706,14846.98,7376.267606,2411.764706
13413.08,7567.007042,2497.058824,13413.08,7567.007042,2497.058824
13508.85,7642.605634,2623.529412,13508.85,7642.605634,2623.529412
13821.35,7833.943662,2632.352941,13821.35,7833.943662,2632.352941
14434.5,8557.253521,2188.235294,14434.5,8557.253521,2188.235294
14483.45,10008.76761,2041.176471,14483.45,10008.76761,2041.176471
14494.02,11744.08451,1844.117647,14494.02,11744.08451,1844.117647
14780,13930.52817,1808.823529,14780,13930.52817,1808.823529
14703.83,14887.25352,1805.882353,14703.83,14887.25352,1805.882353
14464.4,16180.49296,1811.764706,14464.4,16180.49296,1811.764706
14406,16593.38028,1767.647059,14406,16593.38028,1767.647059
14319.28,16833.23944,1732.352941,14319.28,16833.23944,1732.352941
13843.83,16220.14085,1876.470588,13843.83,16220.14085,1876.470588
13471.25,14180.42254,1944.117647,13471.25,14180.42254,1944.117647
13173.07,12480.77465,1991.176471,13173.07,12480.77465,1991.176471
12895.72,11527.11268,2100,12895.72,11527.11268,2100
12820.17,10377.60563,2185.294118,12820.17,10377.60563,2185.294118
13979.07,9377.21831,2164.705882,13979.07,9377.21831,2164.705882
16108.97,8018.626761,2185.294118,16108.97,8018.626761,2185.294118
15443.88,7344.753521,2152.941176,15443.88,7344.753521,2152.941176
15291.6,7115.28169,2176.470588,15291.6,7115.28169,2176.470588
15733.13,7112.676056,2200,15733.13,7112.676056,2200
15727.85,6988.767606,2258.823529,15727.85,6988.767606,2258.823529
15636.3,6773.626761,2302.941176,15636.3,6773.626761,2302.941176
15931.52,7074.119718,2588.235294,15931.52,7074.119718,2588.235294
14276.83,7088.838028,2744.117647,14276.83,7088.838028,2744.117647
13876.05,6981.091549,2794.117647,13876.05,6981.091549,2794.117647
13825.25,7170.880282,2817.647059,13825.25,7170.880282,2817.647059
14326.7,7920.035211,2432.352941,14326.7,7920.035211,2432.352941
14078.8,9249.295775,2282.352941,14078.8,9249.295775,2282.352941
14079.05,10361.76056,2379.411765,14079.05,10361.76056,2379.411765
14449.1,12764.71831,1985.294118,14449.1,12764.71831,1985.294118
14870.38,14200.77465,1944.117647,14870.38,14200.77465,1944.117647
14676.88,15009.19014,1858.823529,14676.88,15009.19014,1858.823529
14477.4,15502.74648,1905.882353,14477.4,15502.74648,1905.882353
14227.28,15465.03521,1920.588235,14227.28,15465.03521,1920.588235
13686.93,14724.11972,1950,13686.93,14724.11972,1950
13372.03,13411.12676,2044.117647,13372.03,13411.12676,2044.117647
13058.42,12237.14789,2147.058824,13058.42,12237.14789,2147.058824
12757.03,11512.78169,2208.823529,12757.03,11512.78169,2208.823529
14156.85,10524.54225,2182.352941,14156.85,10524.54225,2182.352941
16228.38,9451.373239,2076.470588,16228.38,9451.373239,2076.470588
15550.13,8355.070423,2102.941176,15550.13,8355.070423,2102.941176
15403.38,7732.21831,2079.411765,15403.38,7732.21831,2079.411765
14457.65,7509.401408,2120.588235,14457.65,7509.401408,2120.588235
14285.45,7534.894366,2167.647059,14285.45,7534.894366,2167.647059
14271.92,7236.690141,2317.647059,14271.92,7236.690141,2317.647059
14268.45,7324.71831,2305.882353,14268.45,7324.71831,2305.882353
14280.13,7633.767606,2279.411765,14280.13,7633.767606,2279.411765
12985.67,8046.690141,2405.882353,12985.67,8046.690141,2405.882353
12953.67,8209.542254,2479.411765,12953.67,8209.542254,2479.411765
12610.52,7984.330986,2311.764706,12610.52,7984.330986,2311.764706
12498.33,8313.838028,2147.058824,12498.33,8313.838028,2147.058824
12797.83,9307.288732,1967.647059,12797.83,9307.288732,1967.647059
13679.42,10781.51408,2011.764706,13679.42,10781.51408,2011.764706
14975.42,12146.30282,1955.882353,14975.42,12146.30282,1955.882353
15318.9,13267.95775,1894.117647,15318.9,13267.95775,1894.117647
15218.2,13800.66901,1850,15218.2,13800.66901,1850
14997.17,13533.38028,1879.411765,14997.17,13533.38028,1879.411765
14966.23,13338.1338,1894.117647,14966.23,13338.1338,1894.117647
14695.95,12588.27465,1967.647059,14695.95,12588.27465,1967.647059
14650.75,11724.01408,2038.235294,14650.75,11724.01408,2038.235294
13382.15,10373.66197,2082.352941,13382.15,10373.66197,2082.352941
13208.2,9535.352113,2100,13208.2,9535.352113,2100
13097.3,9326.725352,2020.588235,13097.3,9326.725352,2020.588235
12698.4,7863.239437,2202.941176,12698.4,7863.239437,2202.941176
12152.95,7217.676056,2120.588235,12152.95,7217.676056,2120.588235
11719.55,6809.647887,1997.058824,11719.55,6809.647887,1997.058824
10871.78,6316.866197,1973.529412,10871.78,6316.866197,1973.529412
11585.48,6530.246479,2038.235294,11585.48,6530.246479,2038.235294
11518.33,6851.65493,2052.941176,11518.33,6851.65493,2052.941176
11521.98,6919.71831,2147.058824,11521.98,6919.71831,2147.058824
11706.05,7015.176056,2155.882353,11706.05,7015.176056,2155.882353
12038.17,7511.373239,2370.588235,12038.17,7511.373239,2370.588235
12203.2,7388.274648,2308.823529,12203.2,7388.274648,2308.823529
12250.95,7457.992958,2214.705882,12250.95,7457.992958,2214.705882
12500.3,7963.978873,1905.882353,12500.3,7963.978873,1905.882353
13074.88,9272.359155,1870.588235,13074.88,9272.359155,1870.588235
14447.17,11109.78873,1767.647059,14447.17,11109.78873,1767.647059
14559.77,12435.35211,1808.823529,14559.77,12435.35211,1808.823529
15083.92,13297.32394,1767.647059,15083.92,13297.32394,1767.647059
15336.6,14009.71831,1764.705882,15336.6,14009.71831,1764.705882
15344.97,14443.66197,1755.882353,15344.97,14443.66197,1755.882353
15220.48,14518.76761,1776.470588,15220.48,14518.76761,1776.470588
15114.07,13820.73944,1755.882353,15114.07,13820.73944,1755.882353
14919.62,12395.98592,1870.588235,14919.62,12395.98592,1870.588235
14219.22,11230.56338,2097.058824,14219.22,11230.56338,2097.058824
13442.88,10006.61972,2102.941176,13442.88,10006.61972,2102.941176
13244.72,9851.830986,2091.176471,13244.72,9851.830986,2091.176471
13049.9,9094.753521,2164.705882,13049.9,9094.753521,2164.705882
12637.95,8152.183099,2326.470588,12637.95,8152.183099,2326.470588
12647.58,7450.422535,2200,12647.58,7450.422535,2200
12253.85,7012.605634,2161.764706,12253.85,7012.605634,2161.764706
12173.13,6908.802817,2305.882353,12173.13,6908.802817,2305.882353
11777.45,6602.605634,2332.352941,11777.45,6602.605634,2332.352941
11915.35,6808.556338,2438.235294,11915.35,6808.556338,2438.235294
12444.03,6962.992958,2744.117647,12444.03,6962.992958,2744.117647
13166.15,7206.478873,2826.470588,13166.15,7206.478873,2826.470588
13829.8,7085.140845,2950,13829.8,7085.140845,2950
13971.4,7157.535211,2973.529412,13971.4,7157.535211,2973.529412
14242.63,7764.119718,2729.411765,14242.63,7764.119718,2729.411765
14785.47,8829.084507,2458.823529,14785.47,8829.084507,2458.823529
14590.05,10328.83803,2352.941176,14590.05,10328.83803,2352.941176
14702.67,11648.4507,2150,14702.67,11648.4507,2150
14618.2,12931.09155,2182.352941,14618.2,12931.09155,2182.352941
14592.17,13981.47887,2102.941176,14592.17,13981.47887,2102.941176
14484.97,14572.21831,2082.352941,14484.97,14572.21831,2082.352941
14417.15,14863.62676,2120.588235,14417.15,14863.62676,2120.588235
14078.73,14169.22535,2226.470588,14078.73,14169.22535,2226.470588
13818.3,12567.32394,2302.941176,13818.3,12567.32394,2302.941176
13720.02,11152.99296,2367.647059,13720.02,11152.99296,2367.647059
13939.8,10048.69718,2529.411765,13939.8,10048.69718,2529.411765
14005.28,9524.260563,2514.705882,14005.28,9524.260563,2514.705882
15827.15,8440.387324,2529.411765,15827.15,8440.387324,2529.411765
14931.13,7495.633803,2452.941176,14931.13,7495.633803,2452.941176
14590.95,6975.492958,2388.235294,14590.95,6975.492958,2388.235294
14594.65,6620.669014,2417.647059,14594.65,6620.669014,2417.647059
14543.72,6502.112676,2361.764706,14543.72,6502.112676,2361.764706
14472.68,6255.598592,2511.764706,14472.68,6255.598592,2511.764706
13604.98,6487.605634,2632.352941,13604.98,6487.605634,2632.352941
12870.65,6672.042254,2923.529412,12870.65,6672.042254,2923.529412
13494.58,6866.65493,3126.470588,13494.58,6866.65493,3126.470588
13970.52,6874.084507,3114.705882,13970.52,6874.084507,3114.705882
13861.57,7011.830986,3211.764706,13861.57,7011.830986,3211.764706
13846.47,7426.760563,2744.117647,13846.47,7426.760563,2744.117647
14161.67,8490.352113,2488.235294,14161.67,8490.352113,2488.235294
14673.95,9867.042254,2405.882353,14673.95,9867.042254,2405.882353
14815.72,11641.05634,2214.705882,14815.72,11641.05634,2214.705882
14803.88,13108.16901,2264.705882,14803.88,13108.16901,2264.705882
14678.97,14071.8662,2217.647059,14678.97,14071.8662,2217.647059
14904.22,15151.97183,2197.058824,14904.22,15151.97183,2197.058824
15495.17,15424.47183,2141.176471,15495.17,15424.47183,2141.176471
14257.9,14105.03521,2373.529412,14257.9,14105.03521,2373.529412
13797.17,12596.44366,2361.764706,13797.17,12596.44366,2361.764706
13653.25,11215.77465,2400,13653.25,11215.77465,2400
13112.67,10364.82394,2617.647059,13112.67,10364.82394,2617.647059
13685.15,9319.295775,2661.764706,13685.15,9319.295775,2661.764706
15839.78,8902.147887,2497.058824,15839.78,8902.147887,2497.058824
14246.23,7741.197183,2541.176471,14246.23,7741.197183,2541.176471
13783.85,7003.239437,2505.882353,13783.85,7003.239437,2505.882353
13500.5,6435.985915,2482.352941,13500.5,6435.985915,2482.352941
13538.8,6602.816901,2502.941176,13538.8,6602.816901,2502.941176
13415.58,6182.5,2558.823529,13415.58,6182.5,2558.823529
13566.17,6209.964789,2735.294118,13566.17,6209.964789,2735.294118
14161.38,6596.443662,2938.235294,14161.38,6596.443662,2938.235294
13836.88,6581.971831,3114.705882,13836.88,6581.971831,3114.705882
13489.22,6812.464789,3191.176471,13489.22,6812.464789,3191.176471
13809.25,6865.140845,3102.941176,13809.25,6865.140845,3102.941176
14260.67,7431.197183,2758.823529,14260.67,7431.197183,2758.823529
14278.23,9042.253521,2502.941176,14278.23,9042.253521,2502.941176
14686.9,10274.78873,2447.058824,14686.9,10274.78873,2447.058824
14828.98,11873.41549,2297.058824,14828.98,11873.41549,2297.058824
14692.85,13031.72535,2302.941176,14692.85,13031.72535,2302.941176
14721.1,14008.59155,2252.941176,14721.1,14008.59155,2252.941176
14613.07,14414.96479,2247.058824,14613.07,14414.96479,2247.058824
14303.15,14646.30282,2326.470588,14303.15,14646.30282,2326.470588
13854.25,13884.61268,2338.235294,13854.25,13884.61268,2338.235294
13639.95,11884.82394,2485.294118,13639.95,11884.82394,2485.294118
13252.1,10608.09859,2582.352941,13252.1,10608.09859,2582.352941
12901.95,10017.95775,2717.647059,12901.95,10017.95775,2717.647059
12309.63,8945.56338,2850,12309.63,8945.56338,2850
13947.03,8298.802817,2717.647059,13947.03,8298.802817,2717.647059
15145.28,7450.387324,2761.764706,15145.28,7450.387324,2761.764706
14471.18,6890.035211,2752.941176,14471.18,6890.035211,2752.941176
14426.4,6809.71831,2691.176471,14426.4,6809.71831,2691.176471
14259.25,6435.422535,2758.823529,14259.25,6435.422535,2758.823529
14274.17,6021.373239,2802.941176,14274.17,6021.373239,2802.941176
14280.97,6059.507042,2926.470588,14280.97,6059.507042,2926.470588
14444.5,5761.690141,3211.764706,14444.5,5761.690141,3211.764706
14960.4,6271.443662,3441.176471,14960.4,6271.443662,3441.176471
14312.67,6400.84507,3382.352941,14312.67,6400.84507,3382.352941
14354.17,6296.232394,3535.294118,14354.17,6296.232394,3535.294118
14277.92,7005.352113,3117.647059,14277.92,7005.352113,3117.647059
14342.77,7810.809859,2870.588235,14342.77,7810.809859,2870.588235
14676.55,9172.570423,2761.764706,14676.55,9172.570423,2761.764706
15015.6,10747.71127,2508.823529,15015.6,10747.71127,2508.823529
15078.73,11888.23944,2467.647059,15078.73,11888.23944,2467.647059
15017.95,13137.57042,2411.764706,15017.95,13137.57042,2411.764706
14883.78,13825.17606,2435.294118,14883.78,13825.17606,2435.294118
14673.32,14153.23944,2408.823529,14673.32,14153.23944,2408.823529
14011.12,13443.83803,2435.294118,14011.12,13443.83803,2435.294118
13517.42,12119.40141,2620.588235,13517.42,12119.40141,2620.588235
13265.45,10740.35211,2629.411765,13265.45,10740.35211,2629.411765
12895.13,9841.549296,2852.941176,12895.13,9841.549296,2852.941176
12410.27,9118.485915,2841.176471,12410.27,9118.485915,2841.176471
12412.53,8117.323944,2861.764706,12412.53,8117.323944,2861.764706
15432.33,7439.401408,2794.117647,15432.33,7439.401408,2794.117647
15101.63,6922.535211,2823.529412,15101.63,6922.535211,2823.529412
14891.1,6760.598592,2738.235294,14891.1,6760.598592,2738.235294
14832.78,6500.633803,2847.058824,14832.78,6500.633803,2847.058824
14831.35,6125.176056,2911.764706,14831.35,6125.176056,2911.764706
14825.68,6176.091549,3029.411765,14825.68,6176.091549,3029.411765
15192.1,6585.950704,3161.764706,15192.1,6585.950704,3161.764706
15531.35,7462.992958,3347.058824,15531.35,7462.992958,3347.058824
14311.85,7025.774648,3397.058824,14311.85,7025.774648,3397.058824
13611.1,7416.267606,3402.941176,13611.1,7416.267606,3402.941176
13797.77,8188.133803,3002.941176,13797.77,8188.133803,3002.941176
14274.72,9458.309859,2782.352941,14274.72,9458.309859,2782.352941
14501.07,10691.97183,2632.352941,14501.07,10691.97183,2632.352941
14465.45,12245.49296,2538.235294,14465.45,12245.49296,2538.235294
14488.63,13474.11972,2532.352941,14488.63,13474.11972,2532.352941
14516.67,14592.64085,2414.705882,14516.67,14592.64085,2414.705882
14412.88,14989.11972,2417.647059,14412.88,14989.11972,2417.647059
14241.3,15018.90845,2447.058824,14241.3,15018.90845,2447.058824
13875.63,14395.21127,2561.764706,13875.63,14395.21127,2561.764706
13778.13,13342.67606,2782.352941,13778.13,13342.67606,2782.352941
13487.63,11979.26056,2729.411765,13487.63,11979.26056,2729.411765
13046.57,10291.44366,2797.058824,13046.57,10291.44366,2797.058824
14594.5,9511.302817,2714.705882,14594.5,9511.302817,2714.705882
16146.88,9171.021127,2582.352941,16146.88,9171.021127,2582.352941
15350.28,8052.429577,2588.235294,15350.28,8052.429577,2588.235294
14648.83,7178.556338,2508.823529,14648.83,7178.556338,2508.823529
14340.05,6899.612676,2441.176471,14340.05,6899.612676,2441.176471
14367.1,7095.352113,2600,14367.1,7095.352113,2600
14181.3,6699.190141,2585.294118,14181.3,6699.190141,2585.294118
14070.6,6737.957746,2661.764706,14070.6,6737.957746,2661.764706
14261.58,6692.816901,2702.941176,14261.58,6692.816901,2702.941176
13337.7,7445.211268,2835.294118,13337.7,7445.211268,2835.294118
12571.83,7196.267606,2882.352941,12571.83,7196.267606,2882.352941
12768.47,7645.140845,2741.176471,12768.47,7645.140845,2741.176471
12997,8881.725352,2417.647059,12997,8881.725352,2417.647059
14083.3,10733.16901,2364.705882,14083.3,10733.16901,2364.705882
14341.08,12230.17606,2155.882353,14341.08,12230.17606,2155.882353
15077.5,13430.52817,2047.058824,15077.5,13430.52817,2047.058824
15308.38,14780.73944,2064.705882,15308.38,14780.73944,2064.705882
15324.27,15121.83099,1961.764706,15324.27,15121.83099,1961.764706
15458.75,15678.48592,1885.294118,15458.75,15678.48592,1885.294118
